A,B,C
1789,1.6,-1688196676.555
674,5802464.17301,39708473.5
4106,-44436630.509911,-75230087275188.0
4922,74434947478.8084,-42252464976620.0
6957,7.6,-5234303.56
2991,47702381725314.0,2832289.17601
1907,486778033240348.0,-502078034154763.0
9671,-6080.22639,-5059917.0
6904,678925287.4,275.0
8395,-45.857875,-585558827116686.0
7087,-70980.2665,90936635383.29
3777,-1632151.2074873,8997.42
2338,317110200.6,-0.41906573064
4101,-1.7938554540117,7325.869955184
2193,-842629886421.303,79996.11134
7559,-86847879286.0,-930278.0
4812,-70.8341506119887,-215.191660741
1870,71.31451605,158997231.166916
5273,9756416.0,-458182673.98152
1676,319989656116.935,55486962914.0
5244,40825.7420641918,-32495506.0
1176,-953031549.9508,64990958546337.0
7511,-7771.27531168,-9395879760572.0
4164,-4750.482,638155.5349014
2357,-569914740.23,-8725.36
5360,800166.708861813,269577.15
6041,-9831134802268.5,-723.59
2972,-762142306912.3,1215611.296
3954,553140.38662,-5891268357761.7
1802,-70329.86836,5633.13
1180,-21604.55265922,-32838113900.3
2389,-8988465502.0,-4960540841027.0
5124,-67918136.64,-344621.4
9178,892.6,-5960135987970.0
5035,371405848289.97,2.16168819382
6872,-3734509207938.9,2308950.95
9340,8896.7888,-5997186946.7
1355,-30254696.38101,-12910.457
9861,39.3756,-303800285.672
7448,41298123067.5,332459803.0
629,-91022002355.84,7089.4354419
9195,5617115460900.48,-964177371639.2
8009,241897970822.74,6670463.238171
5620,-93824511340.18,-5.7
5023,2518198626760.6,4727176348542.0
6215,504231745416680.0,399.73137653596
7390,3688140315.35714,228898381.7
128,2.13869712,-343062393269.63
257,-841.470522269,849.0
5980,5544137337356.0,570.48449972
8141,-38096600.9717,4774456673284.8
8669,664034971.78,-71.146
1490,-422065099407.63,48071858943048.7
2727,6335230998403.9,7809481227570.5
5693,-9.0,69.575926989872
483,-9788.55666,-32545813886043.0
5226,-364943.9,7198.679823
1076,7.2660354526,805194.83
874,-25429.684848377,28292.3
5978,8218299452.688,284221280.0
1693,9496680.12536,178.60520866744
3714,-38.631126911032,446043616216.0
3313,314861.922,7373.5455
7425,-42428923446273.0,-7.3002937464
4852,-7312992610097.0,-91673613456182.3
8911,-65058406250329.0,-6564871058.33042
5713,57530184246921.0,-600.2
777,-7737442.976329,5653.64873318789
3531,-556.6765,16649735.94
1846,527076920663189.0,-1971.24901467652
853,-184.40343678313,-31605.489
3014,116099505.49,-3894.24399
5668,-757798.369828635,-6417095.12
1572,35634085008799.4,42338394.819457
5688,-85924504.6,-991110272.6192
2507,11341944618474.0,-801719503765232.0
1,63767615487.0,-8698567477400.0
9651,-24.853521788343,99767891437.69
1023,819634406.228,106391.753414
7929,8936133064245.0,3370448.1157432
6479,-5716.192133411,7557.7548
1018,50789.7,-4888987376.6
2163,8119520.2477,925525933592551.0
962,46840811777156.0,-7112210888394.34
165,-64570.0,826318672522802.0
2541,-54025692063.85,-5474023.505
6017,-73776.1929677245,47402.65998334
5742,-476.84600947,-81460594.605545
3398,-7415066644.39182,6674479505199.2
7418,421081830380.669,-517990037129.27
9426,-557211376.0,96718.75659517
5043,94778.651939,-450648588907.4
6000,-9132.97687,-950021365.0
4826,725961548039968.0,47.0
549,-73966943099859.5,8858501239.8505
2503,-5.54179772809,-8813451499.0
3423,-6.9221230600521,-746375231275.0
6647,-6388239465003.12,-12365.536619
7068,-195046336734.81,-49761451409256.1
1874,8216074.3,-54340715.0
5280,778269241.91,-47052648376.238
4023,-95831208065.65,-1.0
1007,-4868430.644,-14411887.5404
5374,9298909619.29993,-198351364947.0
3121,990092950592443.0,9692321.59525
3124,-6871877066959.0,8761046376468.6
692,2677042799.0,-363.72107
1172,-72584329709.3259,6344368357.0
4006,10734112.158,-5721841055.766
3034,-6692849.555,-8.2428
319,-87804.570226,-654074364227.771
6081,907315112843452.0,-368214539.0
2881,-622067391.31,75762565187362.0
1580,-51457987.67,-59.840421
7473,3.54786725398,9606664.4128989
3098,7479439.0,2740.68091
5340,-963735918.86554,2051.10487
1976,509761851.3,137632734562251.0
6704,2236558.1627679,3223503147.934
4233,5964725.65506,-122575841.53659
5618,-43417569.6715253,-7541.0
7380,-5.33292,-259461234418296.0
2439,712826.5,3520287259.748
2475,922781703.83,-190632287.71669
129,1677.66301979,-1043610963161.0
2397,3264912.8267,-278609446575133.0
1416,9089872072820.0,-152278887.1673
2063,-77196310737.2337,-3.66409
2793,39009227962.6357,172131037.0
8728,19.484141,-9324445202.3125
6645,300718157021331.0,-1.521184869
2954,-3.322,-312324755996189.0
385,-10.967137520277,-0.318
4945,8499.7508,-97.82938783
6543,-5530276092863.64,-74712561559859.9
1688,-768.60510462,408.16
518,47995328970.6315,-9.773496493033
4655,-2813006608020.0,888554154.805243
5683,531.161852974658,-216669525676639.0
3763,-958684748799673.0,56044932239617.8
9858,-7813102.2765,-857070066.0
8547,21955984639095.0,34519.114
6887,72843.8092267,90580587.6685
9706,-22070.9763892799,-110.55035601
2930,6341554.50884,-53489860.63135
6515,55768247080499.5,4.0
2059,-22.1138178312052,969114534820047.0
3400,4280.41734,413705.49949
7692,3449404122.0,57587201913.13
4089,-9687.8956,-2496767430168.99
5873,-80274313013663.5,-778187037955364.0
2616,-2717.3547577678,56740744319.0
5379,-6972.83409,6491124.9
3513,-660238492313268.0,-425491.82813
1350,63041452141580.0,-4.137831809209
5169,-363710.461113,783849131567065.0
3485,805200.2,-13.6249
6193,-657.8,521490.9
6182,-569774759660.1,-2414991.18229067
3563,24310228764755.0,196716285123.16
1643,361177236684.885,-4300957.769
4177,-875955.29114436,8.280452
3236,-777351090794612.0,-360728.254711
9239,-8135985.0,-25980.5926
8130,-87003344520.552,-47.4633617630844
6471,69.326336425,5.34192526812
5757,-859671491946585.0,776461413.422537
205,50837865952.3636,-633128681583980.0
8369,-730479.2,7949231795922.87
3831,319024788442.952,-4.41910667
9572,-2010611.36,610739.335775
4981,7294136418.976,670989173.90071
1990,-411993.348773,12.14
6891,23245377.8711557,-632806.66
1973,393928249844172.0,-4633926948117.8
3456,39303916966869.4,-5740301.2774
5438,-459642906647.528,57.832938
2274,-188.7033381,6718.242004
6934,480199.766003,4318542957032.0
3628,-31170364878.87,-2.107522977
5055,33.312,-8.30543981051568
7691,666.90762710719,68977972.477675
6744,82060.0,-492270999.92
6032,38.26,272.3374975
1027,-998212573538.0,-964925939281.8
5331,-4086337.58887,-4351026901.0
6415,-83285.4322,529220.170931
7536,80557.202458,-67418303.69
7550,-148079.9111,293100.0
9081,-15.241,8875132621605.54
6175,-26586214256.57,8451576340309.0
576,-1.116902379,8778652.2982239
2972,73291784417.1,10109106459222.5
2198,844395501293.42,-80274170691253.0
9644,4.1497767205047,-54311.1999067
3864,-975.155487848,-910.12829
1218,96422599935.447,-3656.76290890768
7924,53.828266167,9524462447172.5
6172,-4668369616.6,-7437.0
3029,624.0,-1718561.4357
4333,-565259442.88,-174325637.2393
7215,-474274191963404.0,875774019076524.0
6673,895491732914166.0,-24922871567.0
5587,3.95540101,182194874060.6
2298,-352733217450.33,-4.42448863
8746,-14649113605641.0,138.949682
1977,511472441352.227,-443.2
3065,-8962208213.0,-937808240015922.0
851,-219327825.7,-9888083.66396782
9085,2232533039112.0,-991426916619219.0
8784,4.83859,42.1774
1454,-38086.875637549,-993289181.1135
3779,-860613718272.0,-20758.6855796398
603,7839.0,3828.3
3803,-1225736736.0,-3039509.368
8629,-5019.9,-64363350487014.6
9286,-553746050054568.0,-7892080180563.93
9948,-113.2184706891,-294.37681
2497,-6782629.1,-80709.921
6863,-860673913.1,-9820529893.58
9912,-2373111742.0,9391842611110.2
8168,23.888179,-51394399614325.0
6118,-472700429.8371,86076947523025.5
2389,61838477314.0,-56858.106576669
6683,3802604.663371,605623.9
7401,419462.42857015,519.0
9824,4661.5627430066,19.1913915872208
2927,77176186.9,-28418.5211
5541,96039351158480.6,-58.629
9366,33093172518.1729,-610.53
6422,68508.555,-53873230575366.0
3020,7.770356109234,32514189.71
4271,-52191.31360377,96279009726.2
4428,-4128688806079.11,-8914941336636.0
3954,-6298821276905.5,536530647950.36
1061,775690.724,3.82094021
7278,440587842.371,379874332081638.0
2457,-857979922.1,812938979616.477
9069,3023661834.0,4872.12163571163
8636,57101.2798,-8.322063
885,31413916754649.8,-50961294076.7377
3663,6975437647.54728,39.3031151178
3086,1134021272232.1,43806567.96
5568,-867279067566444.0,8614167.7
6856,-87504894672.9787,438787605447837.0
9237,-22882278.2,91.62
3903,731590.260338,-99.7
5738,9.23352884683,921117.483329
9866,-1.1974,3543761.51581631
3837,-84396849.43,31.936597398
3542,-275257465001.863,50440.155676
8654,844387506.3034,77209083.3263
1991,-25.22417,-787716757718.513
7629,10694465.0,-21577978.6646
8481,-6759435393.83,-4167.123
4480,140929.6,9018858837135.6
2400,3216890.53133,-52.90818
5886,2752.55388591,77074446646514.0
8900,19314893.514,-3.3
3741,-2.417,-927084.69
5924,100598081.322308,1.8275435206757
7229,355903240.136,-2.73
3773,-650026151309362.0,920458.53141929
3570,935144.5709,14500928.6302344
6531,309585938704906.0,-27514150398.486
4898,-365540.9938656,-88.4804
253,494422139599983.0,62805913298.35
8770,963868069118.139,97893087.0
2550,-8.0,461122083078.169
387,-51996185156635.0,9.26328
237,-3264205327.29,2061023622514.0
5636,581120140687.927,-290833352248.358
3929,-417402.0,4913730818.0
6537,32125188.94,-13301532042.9
4037,-1041104140035.0,-98517492110.508
4838,-96.578,-340116101306438.0
2322,3568084.29379453,-702735287374.8
1014,5163442280.646,2972377473.9
4949,41778163.41,-77710358518305.6
6591,31599.2929,-3.0
129,-0.7053185582246,-9.94
638,-8738.525,-2648542.49539383
2869,335629559034932.0,-632407478102.6
4149,-3076305039254.61,855572.52594
1148,-4321822426.8617,-161122611559218.0
7802,-31.297755,53341.0
34,922841150.4655,-2667905825.731
8037,6595999402.8999,-921471.5449
3226,-5575834146821.0,-3727300.49
382,-206948090.5559,263.43205659
2361,5.16066078681,-553248.3162
7189,215647066576822.0,382963087.0
2061,14766215.770288,27306153739382.0
114,-970972747871.12,77.885144017
8421,-66653848588395.9,-1082350009.89
4524,707.67643857,-1008.7
2552,-359.5478769775,6.752722
5689,9464.577611081,-3.53571063122161
4817,108935652458.27,9766644.0
561,-756859055776179.0,-3929926700759.5
6034,2590.0,-66393924362.6
734,882095824296.6,7112133020.686
686,-894125571190492.0,1.66775922863
6773,83.82068389,679607.82004
5969,-3331.47201,-774.0
566,261986.761654,9102.88158666934
992,48423079.789,3234.94838073958
5531,791491649669.0,39.2022
1123,2854930720033.9,676812262794727.0
2889,-144.408801,7805878.5261
6851,-52649781226.8785,616796138.832328
603,-886462604.80375,-1720468448.931
748,5427568866.0,-3715322371.859
8235,2164.435948566,-25.59258460958
4315,-63818788900.7,-532.9781
1981,-5276500569.70396,4109332.8
4496,-16249.18214,571769427294.3
2867,485990953414.733,-1225908.5849
1664,-956053516777.446,980.78480499963
4403,-2785153685681.6,923385132343211.0
7225,-40084895332.4183,2782192.476
3472,6597.0,696.59522117
1282,-84966123384.0,-234.313346
2505,-151173453975250.0,-9949.4139097624
1729,3.3,-493885909444.1
933,-11.66080558,44.534424603698
9716,27761808.52,68.2
9610,97153205477.5,60.1759923561377
3312,45731819923922.2,-4331.424
1362,1.2,7555150942040.6
981,-6725354.217,-6747841599844.65
6345,6976354.3322,-82.11034
2729,508436174283776.0,-147161410.2128
786,14899570.9328,-1656554.16
8844,905.8213278524,-56032.9345645969
4141,-389726906324103.0,-274725308701510.0
2881,5.622976563,-7.62717
2133,9585.68422,6772.0
3915,-22614695217823.2,62248201448.6
9720,-458.19676449342,905.15975
6524,-829.0,-7.74
6110,-947954137202201.0,25.5
7744,-2773387789.0,5815871003.4
2629,-24.98918112,74956219.7
7707,-5.785807,-171536747299256.0
9233,-426588691.0,216277052167.8
9531,-8138601.5,903795775.6
60,6374832.16,-6710262266612.5
7443,804764422344898.0,-89.1254
4556,-3049685.972671,5145.8642780565
5083,-194472180056756.0,-8620651375.5
222,-9810.884,72408730415030.8
4583,7.0,9929.208747861
9745,-57339292879637.2,-8.199
5642,-238193529.69,17051250387.6
9064,-4343722154143.2,892.5334875672
8742,-4017680378906.0,356.49316966
3318,-14227243230462.6,-470892020543.0
851,485656106519.27,13.11178
5378,33555274397.891,189.9794
1249,97555265426480.6,-606228463.8
665,5.382,8849937925.5659
5894,-16662344.421923,-92521704875.6461
2439,99.9,961087840652.4
4355,7949049.96,8427611300239.1
8248,-683.13423654217,133590.87683006
4243,142.336594997,250.25803734743
2913,-674.0,-116609554919.0
6810,-9.31134,-6814422948586.7
1653,7067691515290.6,-29155288659.9832
776,-29140108236.0,925.8945
502,-730415384672321.0,13415870034.9868
7929,-42750.532,8964430177.4245
4530,48.2933,6.516346
8211,13905.59852,72319872023814.0
3929,-60795129504429.5,39190.5258
7611,-10116314843.29,8.4328455
3461,53047498229.0,-3370732754.61657
4768,-30504265222.6365,22891953.3284
2803,-922918598660301.0,56728020.8
1551,679061.4649,-153.66901
2642,-54805373830162.0,-4.96801669761427
4734,-649.894784,-824366532.3
2006,-15650175237.3451,-8358857.0
6428,-81970978912.1,419937550380311.0
1828,-5799802.266574,745.0
2949,-19.797449,888947790966.546
4695,132.12416948,847.972220862829
7280,-658145.187,-885.60989997038
8059,15363286941392.1,-502466.888847
5132,-664928639205214.0,41738750228250.0
3741,2633079987381.0,9426101438239.45
1824,13937393260641.0,269331815.6
5306,-23041360284414.0,386411044.0
2524,5105289.456265,-421.96934
6967,8.8,-603914989195617.0
7888,-13388353.4,943.908371448
1322,377.573591,332362387.0
9402,799775841.7068,230.99583009
373,-13141847124634.0,-20869875861.0
8361,-89414476432.0,-241482806.82893
5815,-21.9556807623,60140479416.0
3758,3718355950742.34,-888830965883.0
4004,299621095460393.0,-89546412241.82
2696,-725.0,555425226032.41
9645,26839652.223,-13796240.0
1225,-12404575460249.7,7346994.5542176
7966,106529.60595,-98.9341776593
3008,-80374069952539.0,-584588449332158.0
8569,-322913810857.52,-86715411139.2
8067,-502862070394.5,-8976983.8527627
2739,4904.9011373,660739.830442
3162,896679.0,69111.41207
7279,-4125.495514815,27352460071.12
9701,484.90899122,-840415274619760.0
1501,344.93654,96423.0
7612,-760697363605607.0,-99.209192349
9337,31345.0,72690290970617.4
8130,60306220671487.7,693742125110057.0
4994,98755392.7982,-441.14821139
6517,-52940.866507502,-84.476686
7971,-6471.44139,176694989.7985
4041,6936761.87115872,1289541.0
3641,6752251394897.2,66746310746677.3
9881,-11.565388306774,45504705.152689
4166,327.95,7190294757444.3
7078,222632909620.1,106562166317183.0
3596,49308842007045.2,6144955542.57196
8129,544538002.0,-848227140560638.0
7192,989255524795.0,-16595335005.0
4977,-963.78,62270810.39
6821,596293812809939.0,2472.5278756956
6015,5823262.0,968792485172016.0
3367,-655424211.88565,-6547.21015662
1587,40694210270052.8,37611.0
3333,134748426919.1,273.0
3659,7227.65692,-37860989415029.0
9751,-13489451833.8763,14838248826.0
8343,402433127155667.0,-371.9113979329
7897,-4493289.4,-397456303832705.0
2286,9348790464.686,573952394.5
6279,14535897810.76,-4523.59
1450,-4.252515484634,562180680185.5
7040,-38426.73763,562391810389.0
6817,68049.18289,-2.0
6564,1034.78427915,-90105522.0
8441,-625.5,7.3
2900,7.45239,-6079154231628.0
9176,97271.0,26790245095138.0
1244,-38301.753,98304.3
3738,-81999.31547596,998900603033.0
6347,-19944.852913934,26240.358
2553,3.0,2246389.8379432
5270,-85.574889746,13065.97
3876,86061845186.14,-125.34549996
1871,-517271.6,5626617969.338
8586,52885721574187.0,-560069662277.289
1033,35.3606155242986,23448310165455.0
6154,-8250155444938.11,-41570200.619745
3127,350517743.66993,195142.558009
8700,-26.2176795,90521.98
8558,6390152370.707,-67696635741945.0
5291,-3.576643508791,973631.499993065
4358,-15254.554042126,675461.9176774
717,-43681277.9,-2190910145156.3
1693,697282843388384.0,647.8
7768,-406593147.8,-34229038.19
6316,-3.91242,41130276063938.4
3510,99228.149563,-569380132112497.0
6355,22055.58,543.284809
505,-99978908951.44,18046189006139.0
915,4484667.625,33.7871931105
7904,3487722.401419,72.1800842
3130,-8833.75,-684768241691319.0
8373,696.70439714,-72.6
5016,-4669.496,75874940.333
1647,8853698.41234178,705.54
7880,500739955653958.0,-34251.2697
2185,60.715316520003,220247317.748
9495,65651.6793054891,29866696.9218
361,26868.14,5281557199209.87
2332,-9.25955617249419,-1809602.8582911
2228,-22.3303931317057,9.3
6686,-65.5796,7548311.83451
1236,-7494478918.748,25450661.89262
4710,553736902.7097,-356070.5874078
7171,5.0,40368.48
1561,-76663477581.0,45578.5337665645
5337,99261621.41,-570.0
1469,1191.9650155536,0.865633243
7592,-351.1,-12903027476173.0
1025,-32031051391860.0,5179342475.40525
4105,435331664.57128,-1026079582.0
7557,98672612781.0,-697298402755.0
5679,-545.207743,-24431902.93887
3693,-5756.8112,-4803167767130.0
403,746.20425678,41891660957798.0
983,7.556,-37298210.966027
532,5390410157134.0,9854575730.31
1272,59289169185.6,-2345.343698417
1879,223758093086444.0,-8560192804.86
2041,-84.30914245,970.7727
6664,98.2200485861574,-88460153313220.0
319,-6.4276787204231,-9516435240963.35
1128,8844691249.1874,-4646648.722274
1132,6279589.76,9146135959931.1
5230,-97.70531,-4865.5523203
1494,-5485845.52,6269745624459.1
5019,913091748961714.0,1362.31410925
2731,-896724.552487,52206616860976.0
